candle_24h,nb,V,V_EUR,Pmin,PQ1,Pmed,PQ3,Pmax,P_open,P_close,return
15991,8,22.37047,0.0,94.98,94.9975,95.0,95.975,96.5,94.98,96.5,0.016003369130343188
15992,12,10.071615929999998,0.0,84.0,98.375,99.75,100.99009000000001,101.0,99.5,84.0,-0.15577889447236182
15993,3,3.51615407,0.0,100.0,100.00518000000001,100.01035999999999,100.50518000000001,101.0,100.0,100.01035999999999,0.000103600000000057
15994,20,25.22095378,0.0,100.01061,107.0,107.0,107.0,107.5,100.01061,104.98973000000001,0.04978591771413048
15995,8,49.43848361,0.0,105.0,105.0,105.49476000000001,108.9818925,108.98966999999999,108.97933,105.0,-0.03651453904148616
15996,31,23.40506257,0.0,105.09045,109.0,110.0,111.0,112.0,105.09045,111.0,0.05623298786902136
15997,8,7.29380584,0.0,111.5,112.65,114.14112,117.2583325,123.48638999999999,111.5,123.48638999999999,0.10750125560538117
15998,2,0.02,0.0,121.3,121.35,121.4,121.45,121.5,121.5,121.3,-0.0016460905349794473
15999,32,22.74000000000001,0.0,122.0,128.00396999999998,128.6926,129.5319,131.42968,122.0,130.0,0.06557377049180327
16000,17,15.962411540000002,0.0,130.2,133.66748,136.4796,137.3796,140.35023,130.2,137.0,0.052227342549923284
16001,46,63.85814269000001,0.0,135.02748,138.96971499999998,141.78404,146.92409750000004,148.9,139.0,148.9,0.07122302158273386
16002,55,57.49443738,0.0,86.0,135.47006000000002,140.0,143.5,150.0,149.0,140.44616000000002,-0.057408322147650875
16003,59,58.79380177999998,0.0,124.91,132.36794500000002,134.68763,136.00685,139.78187,136.40021000000002,135.15675,-0.009116261624524093
16004,28,28.36738404,0.0,129.60302,130.0,132.668965,136.52106,159.0,136.82106000000002,130.0,-0.04985387483476605
16005,17,13.54619,0.0,131.95645,139.0,140.0,140.0,140.5547,131.95645,138.95722,0.0530536400456364
16006,1,0.59,0.0,140.54,140.54,140.54,140.54,140.54,140.54,140.54,0.0
16007,13,20.81819555,0.0,143.10085,144.0,145.62849,148.5036,149.8,144.0,148.5036,0.03127500000000004
16008,20,34.125043760000004,0.0,145.0,145.61739,148.43827,149.8,149.8,149.8,149.71337,-0.0005783044058745911
16009,18,27.44412582,0.0,145.05796999999995,149.1783425,149.8,149.8,150.0,149.71337,150.0,0.001914525068803156
16010,15,8.62730595,0.0,150.0,150.007455,151.0,152.0,153.0,150.0,153.0,0.02
16011,15,51.97646156,0.0,150.0,151.45,151.45,151.725,154.0,151.45,154.0,0.016837240013205756
16012,13,14.618636899999998,0.0,148.54547,149.07113,152.0,153.0,154.0,152.0,154.0,0.013157894736842105
16013,42,45.09830643999999,0.0,152.0,156.0,162.89795,167.0257325,170.0,154.5,170.0,0.10032362459546926
16014,59,56.22681565,0.0,168.0,171.01814,174.37046999999995,181.912455,188.0,171.01814,184.98219,0.08165244926649311
16015,94,81.01576410999995,0.0,185.0,188.0733425,197.0,201.8750025,257.32048,185.0,200.0,0.08108108108108109
16016,170,110.18422452999987,0.0,203.0,218.0,221.12339,226.5,255.97821,203.0,230.24678,0.1342205911330048
16017,165,79.09966278000002,0.0,222.0,251.0,258.0,263.0,274.0,225.0,273.5,0.2155555555555556
16018,145,121.07254131000002,0.0,244.5,260.0,272.0,279.0,290.0,273.5,247.13362,-0.09640358318098716
16019,93,112.50151425999996,0.0,204.63726,218.5,221.0,233.36569,252.31569,247.0,240.0,-0.02834008097165992
16020,70,106.27507392,0.0,240.0,255.5,260.0,268.0,272.10019,240.0,253.5,0.05625
16021,105,93.26746029999997,0.0,256.0,264.5,265.0,266.0,282.97462,265.0,265.0,0.0
16022,225,176.9127829800001,0.0,264.99289,279.5,287.24608,299.0,310.0,265.0,299.1,0.12867924528301894
16023,176,125.08084018999998,0.0,300.0,307.9,315.0,317.5,320.0,300.0,309.999,0.03333000000000008
16024,186,137.64526728,0.0,302.95398,311.038875,316.035,324.5,330.0,310.5,314.0,0.011272141706924315
16025,122,59.13835732,0.0,315.0,325.0,326.5,329.37510499999996,332.0,318.0,330.75,0.040094339622641514
16026,181,110.16172749999996,0.0,330.0,341.99999,353.45,356.99999,374.08,330.0,360.0,0.09090909090909093
16027,515,246.36906874,0.0,366.0,420.0,445.0,462.99,499.0,369.95,498.0,0.3461278551155562
16028,737,406.29670835,0.0,370.0,445.0,475.0,498.99,551.7997,498.0,440.0,-0.11646586345381528
16029,811,385.76408854000033,0.0,370.0,410.0,444.99,457.0,475.0,439.5,468.9,0.06689419795221838
16030,859,265.3306473399998,0.0,444.11,486.95,520.0,530.94835,550.0,469.0,530.00001,0.13006398720682294
16031,841,248.71558670999968,0.0,526.0,541.1,560.00001,570.001,597.6401599999998,543.5,594.9,0.09457221711131553
16032,786,236.7988096599997,0.0,575.0,620.0,635.0,644.0,650.5,591.0,620.1,0.049238578680203086
16033,621,140.73661874999982,0.0,568.84753,602.23,612.0000200000002,619.78999,639.9711,628.0003,604.89999,-0.03678391554908498
16034,1159,275.0219477199994,0.0,586.0,602.1337,609.59999,615.0,627.0,604.9,607.99995,0.005124731360555522
16035,1584,270.50834162,0.0,607.0,625.0100075,634.28029,648.0,679.9889599999998,607.0000200000002,679.9889599999998,0.12024536671349632
16036,2400,520.0224061199997,0.0,658.99999,699.0,724.4999799999997,731.39997,750.0,677.0,746.0,0.1019202363367799
16037,2269,459.7723286099997,0.0,660.0,728.08,765.77107,799.98,829.0,741.00001,814.0,0.09851550474338054
16038,2001,363.95351492000015,0.0,760.0,816.0,826.99864,845.0,872.9,813.1399700000003,850.49999,0.045945373955728334
16039,988,197.22771747000039,0.0,839.99995,849.9999975000002,855.9412,864.9999550000001,871.42669,849.98,846.00002,-0.004682439586813888
16040,2517,728.9162777099991,0.0,583.83872,670.0,715.00001,760.0,846.00002,846.00002,730.0000200000003,-0.1371158360019893
16041,1624,342.23892325999964,0.0,705.1212,731.9914200000003,750.1053400000003,763.7259824999999,778.6097,730.0,767.00007,0.050685027397260336
16042,1340,291.61454294999976,0.0,747.1,784.99997,796.0,799.9997475,815.0,771.7999900000003,787.9,0.02086033973646417
16043,1383,251.11199351000045,0.0,775.9128400000003,805.0,816.1,833.16598,845.99,789.99999,828.5,0.048734190490306174
16044,2964,816.19201866,0.0,676.0,745.0,768.6999399999999,785.9249799999999,844.9,828.5,777.99994,-0.0609536028968014
16045,2844,810.777055770001,0.0,601.0,670.0,703.99999,745.0000349999999,789.3,777.0,631.99996,-0.1866152380952381
16046,3578,1193.7432580200032,0.0,432.0,520.0,558.439845,600.24,739.98,630.0000200000002,519.0,-0.1761905023431589
16047,1440,353.77485876999987,0.0,501.2345,545.0,555.01,579.7321125,605.0,520.47291,605.0,0.1624043987226925
16048,2288,494.4197141800008,0.0,585.0,643.0097575,655.49992,667.0,690.0,602.99999,667.7066599999997,0.10730791222732804
16049,1444,492.11270685000017,0.0,659.13001,683.00001,690.200045,700.0,714.99,667.02,706.0,0.0584390273155228
16050,2681,566.5609397100008,0.0,603.0,641.2767,651.09363,665.1,708.49999,706.5,652.62679,-0.07625365888181171
16051,776,146.14270585000008,0.0,610.1,633.20037,637.39494,642.63758,669.91,652.7000400000003,639.55485,-0.02013971073144149
16052,1544,346.1098302200004,0.0,618.15612,633.98689,640.0,650.0,669.987,639.49483,641.70768,0.003460309444565804
16053,771,127.58141866000008,0.0,620.1,628.0,631.0,635.3172,643.0,641.65065,628.40001,-0.02065086351895707
16054,1158,231.53993381999942,0.0,605.0,615.4412325000002,622.1951349999998,627.8116200000002,635.0,631.9875,629.26001,-0.004315734092842009
16055,4591,1077.620795379999,0.0,490.00001,522.2740399999999,554.0,589.01427,634.6,630.0,519.0,-0.1761904761904762
16056,2522,659.0817283100001,0.0,484.73952,502.131,511.0,520.5712350000001,550.0,519.0,503.41226,-0.030034181117533826
16057,8055,2528.6003121599992,0.0,242.95911,358.0,394.1636,416.0,503.6,503.6,386.67544,-0.23217744241461485
16058,4136,1196.741821239998,0.0,369.0,448.0161775,483.62799,495.43358,510.0,387.6302,505.0,0.30278806966020705
16059,3353,856.9355861400005,0.0,454.0,489.83135999999996,499.71817999999996,507.62568,526.54737,507.33590999999996,476.01,-0.061745895337864065
16060,1001,398.50140782,0.0,430.1,450.0,455.01099999999997,461.2,489.0,480.00199999999995,451.0,-0.0604205815809101
16061,1137,479.1749396100012,0.0,440.40001,460.0,470.0,476.99671,490.0,451.0,461.99,0.024368070953436828
16062,1033,287.53990823,0.0,457.0,469.9,473.0,478.19693,484.99998,461.99,480.0,0.038983527781986604
16063,1013,298.35509127000097,0.0,469.01,478.09,481.25509000000005,484.98998,499.0,481.97505,485.79869,0.007933273724438666
16064,776,162.45040901000004,0.0,477.1,485.7157975,488.5,493.26790250000005,498.9999,484.58783,497.4011,0.026441584387292574
16065,3983,999.939319879986,0.0,492.1,520.0,532.0,543.2989749999998,559.89,497.4011,549.0,0.10373700420043304
16066,2011,461.00876936000014,0.0,520.1,530.1,535.6700599999998,543.90536,555.34519,550.0,532.79182,-0.031287599999999936
16067,864,219.28182394000038,0.0,518.88,528.0,532.3317049999999,536.0,541.3,534.7665,533.29,-0.002761018126602896
16068,758,131.01555154000002,0.0,525.0,528.5,530.2387349999999,535.0,539.9,532.02,535.35,0.006259163189353861
16069,868,174.66796104000028,0.0,533.2,537.1515899999998,539.0,540.01,543.49,536.6705900000002,540.01,0.006222457615946152
16070,763,165.90095081999976,0.0,530.857,537.21,539.0,539.9,542.98998,540.54,539.0,-0.002849002849002782
16071,773,212.67696733999958,0.0,535.2154,542.98988,544.0,545.0,548.0,539.0,547.9,0.016512059369202185
16072,1684,482.20429038000015,0.0,542.9,548.9999975000002,555.9435950000002,564.88,575.0,547.0,565.0,0.032906764168190134
16073,1993,625.9969217400014,0.0,562.0,585.0,590.0199200000002,594.9999,599.99,563.39666,595.0,0.05609429775462283
16074,1439,587.7707917599984,0.0,583.0,595.0,600.39999,607.5624849999998,611.74999,594.99,609.70664,0.02473426444141916
16075,3295,1143.7646629999942,0.0,595.0,627.249995,659.38825,674.0,698.4291099999997,609.0,665.8,0.09326765188834146
16076,4772,1399.7235318299984,0.0,618.0,675.11378,688.6461650000001,708.50097,734.9,665.78225,673.56807,0.01169424387628246
16077,4117,1104.1600158599954,0.0,590.0,625.0,645.0,661.59638,697.13,675.1894599999998,592.0,-0.12320906194240627
16078,2374,523.2725165300013,0.0,550.0,604.0,611.4,622.1604775000002,640.0,592.0,613.47231,0.036270793918918916
16079,2142,583.3343305100009,0.0,590.0,603.6974799999998,610.7319200000002,619.0752425000002,626.9999,613.47231,614.22456,0.001226216713839951
16080,1151,323.04737919,0.0,605.0,612.56,616.2,619.0,630.0,615.0,625.73866,0.017461235772357694
16081,2624,561.2567919500002,0.0,623.3,643.61542,643.61542,649.9053174999998,658.99999,626.17401,653.89888,0.04427662208465026
16082,1667,477.7579309200029,0.0,613.00555,625.99,630.5,637.51,659.98,653.89888,625.2666,-0.043787014897471485
16083,2978,607.2936935300038,0.0,590.0,602.91132,608.02,613.5000075,628.3695,626.09847,611.8,-0.02283741405724896
16084,1088,274.65847099000007,0.0,603.0,609.2159,611.98,613.9,621.5934599999998,612.04,609.2159,-0.004614240899287515
16085,1142,346.3636419700002,0.0,605.105,620.0,622.2,624.96,629.331,609.2259,624.7,0.025399609570111874
16086,1269,293.7493758000008,0.0,610.0,613.48,617.11,621.9588,626.61,624.7,610.0,-0.023531295021610443
16087,3003,684.7349928299999,0.0,562.25141,584.97,591.53,604.0,615.49,610.01,585.3682200000002,-0.04039569843117295
16088,954,282.1811189999994,0.0,585.3682200000002,594.0,597.5,600.1105249999998,608.991,585.3682200000002,596.9730000000002,0.019824752358438592
16089,1235,331.49333765000017,0.0,593.24,602.9927749999998,607.99,610.277655,690.0010000000003,598.6659999999998,612.55555,0.02320083318578342
16090,1036,186.07922890000003,0.0,603.11,609.9895,611.9514,614.0826825,624.07705,612.002,613.98,0.0032320155816485327
16091,925,240.35885872999992,0.0,600.17898,609.0,610.8969999999998,612.0,620.0,613.98,611.0926400000002,-0.00470269389882379
16092,948,248.13988207000008,0.0,601.17515,606.01,607.3,608.5045,615.0,612.0,605.726,-0.010251633986928108
16093,868,186.7750107099997,0.0,600.12,603.25275,605.9779,607.00342,609.9999,607.95,603.0,-0.00814211695040718
16094,1895,461.40820413000085,0.0,576.0,585.515,589.7330000000002,593.6716649999997,606.0,606.0,580.0,-0.0429042904290429
16095,766,191.33798754,0.0,576.0,586.94917,590.0,594.95,599.0,580.01,592.88444,0.02219692763917872
16096,1035,236.82064424999984,0.0,588.8,597.053,601.06,605.0,610.0,595.0,595.7,0.0011764705882353706
16097,2267,632.4594848000006,0.0,535.0,570.00001,582.90475,594.0,603.99,598.22675,548.15039,-0.0837079919946743
16098,1717,540.0983028900004,0.0,545.1,575.02,582.38054,587.9999,605.0,546.78412,584.0,0.06806320563954922
16099,994,240.5632734800008,0.0,575.0,584.0,587.6336150000001,589.5531700000001,598.0,585.34,581.01001,-0.007397392968189541
16100,1481,374.2748420800017,0.0,575.00555,582.1055200000002,589.0889,593.60548,598.8978,581.01001,592.0,0.018915319548453283
16101,863,198.43785049000076,0.0,584.01,592.0,593.16,594.5295,596.74,591.69341,595.88999,0.007092490687026648
16102,695,229.58025866999972,0.0,593.1799900000002,597.0,599.979,601.63458,605.5,595.1899900000002,600.84909,0.00950805641069308
16103,565,150.36622540999986,0.0,599.88,602.90001,604.6,606.0,610.0,602.34822,602.56,0.00035159064635399126
16104,796,208.41462709999973,0.0,594.0,596.488025,597.9648599999999,599.981,604.48199,602.56,598.4,-0.006903876792352577
16105,1092,292.6206602000001,0.0,590.0,594.0,595.9781049999998,597.99,600.88324,598.3969999999998,595.65,-0.004590597880670933
16106,972,229.8458542000003,0.0,590.0,592.10001,593.99,595.99,598.741,596.17,590.0,-0.010349396984081652
16107,2879,587.6799864599976,0.0,561.0,577.0205,583.10001,586.01,594.994,591.2,568.9891,-0.03756918132611643
16108,5208,1448.689477350004,0.0,502.1,524.12347,534.17178,546.7033700000002,570.0,568.981,525.0,-0.07729783595585793
16109,1446,366.53079925,0.0,502.2,513.23176,521.01,528.8933549999999,539.5377,524.0,506.95623,-0.03252627862595419
16110,1874,449.10112124000176,0.0,501.1,511.45543,518.06,524.9155099999998,537.26975,507.19578,507.00361,-0.00037888722181398266
16111,4484,1454.2792443199994,0.0,402.10001,473.21,493.933385,503.11,522.4395900000002,510.27358,504.99,-0.010354406355900243
16112,2681,1109.3538978399997,0.0,470.0,487.0,497.96819000000005,509.98,524.97,504.90321,498.4854,-0.012710970880933632
16113,1486,578.0048268599987,0.0,478.0,487.000265,492.994,496.01,503.1,499.0,492.17151,-0.01368434869739488
16114,2569,931.4185117700019,0.0,450.0,465.0,480.5,487.45599999999996,498.972,492.17151,452.30001,-0.08101139377206124
16115,4396,1789.8213450799913,0.0,430.0,453.3091375,470.00585,491.329045,518.76576,454.99899000000005,497.0,0.09231011699608377
16116,1616,410.3106737099983,0.0,471.0,480.0,482.99,485.9,495.0,492.713,483.0,-0.019713301658369115
16117,2640,911.9658399000026,0.0,440.0,450.50001,459.60366,466.0,489.88,479.04147,454.0,-0.05227411731180602
16118,2373,886.9955117300027,0.0,450.0,465.0,470.5,475.07,485.0,455.79,465.02,0.02025055398319393
16119,1777,509.4038439900021,0.0,450.0,460.05400999999995,463.0,465.44480999999996,474.00885999999997,465.02,463.0,-0.0043438991871316964
16120,1369,379.26309695,0.0,455.0,459.0,460.01,461.8871,464.0,463.0,457.0,-0.012958963282937363
16121,4008,1602.2078796799995,0.0,406.34831,423.94482,436.83,444.77145,463.55555,459.0645,407.0,-0.1134143459143541
16122,3350,1147.1713168800045,0.0,390.18,410.40157999999997,417.37,425.0,437.0,407.0,421.0,0.0343980343980344
16123,2750,1080.2285068899996,0.0,410.077,420.03577500000006,434.17,440.0,452.0,422.199,443.98,0.051589416365268516
16124,2772,1061.6848968400002,0.0,435.01,445.68785999999994,452.9934,457.274195,468.9999,443.99,444.08659000000006,0.00021754994481868692
16125,4088,1055.8845929600052,0.0,401.0,414.589825,418.749515,424.9951,447.3,442.97859000000005,405.0107,-0.08571044031721728
16126,6628,2228.749397939982,0.0,320.11002,357.78777,373.7977,386.0,410.2472,407.0298,390.0,-0.041839197031765286
16127,6817,1867.346843779984,0.0,370.5,422.29,427.0,431.41,441.03,389.24408999999997,432.71612000000016,0.11168321142653734
16128,2809,888.3220917400017,0.0,423.15441,429.27553,431.1333,433.19185,438.01,432.12608,428.94449,-0.007362642865711718
16129,4456,1343.5380263899958,0.0,400.0,413.10582,417.37715,422.5,432.0,429.9,409.6279,-0.04715538497324952
16130,1547,391.1513000200012,0.0,406.01,412.1311,414.8976,417.999595,420.66660999999993,409.6379,418.1,0.020657512403027208
16131,1425,317.07488352999934,0.0,412.01,415.70036,417.0324,418.91794,422.12088,418.1,417.5627,-0.0012850992585506243
16132,7532,2820.501718090036,0.0,412.89,431.46984749999996,457.0,476.9058575,506.9,416.0391,482.494,0.159732342464927
16133,6387,1806.6173746599966,0.0,477.81300000000016,487.67022,490.6264,495.0,505.6423,480.1157,489.37083,0.01927687430342301
16134,2807,873.9203831799985,0.0,471.1,480.43746500000003,483.05729,485.98093,492.0,489.37083,487.7992,-0.0032115318356837307
16135,2301,705.3373759900003,0.0,475.0,479.03,481.0164,485.90487,490.0,489.25617,479.46337,-0.020015690348882058
16136,3787,1197.8175075599984,0.0,450.0,459.0,464.09,469.5868,485.0,481.71361,461.9,-0.04113151380547455
16137,2487,550.1564369999992,0.0,445.01,450.29812,453.76717,458.94850999999994,464.83569000000006,461.20148,453.79562,-0.01605775419454413
16138,2585,643.0319404099979,0.0,448.83,457.36718,462.01,465.14062,470.51535,452.51,463.0,0.023181808136836776
16139,2363,574.1098898199998,0.0,451.0,455.0,457.0,460.36072,466.0,462.84073,454.872,-0.017217002488091424
16140,1904,447.58652548999913,0.0,451.1,454.4,455.966,458.012185,462.0,454.81313,457.42613,0.005745216722305268
16141,2423,563.1044016900016,0.0,455.711,459.95,461.32627,462.998905,470.0,457.42613,460.21265,0.006091737697625616
16142,1602,398.54080354000035,0.0,458.0,462.78828,464.3,465.7836,468.0,458.38005,463.18249000000003,0.010476983018785371
16143,2023,475.6213902099994,0.0,455.3,459.70144000000016,461.2,462.70384,466.88,463.18249000000003,457.68211,-0.011875189841481285
16144,1404,343.4442800199993,0.0,453.01,457.61,458.7001,460.0,464.94,458.19693,459.70056,0.003281623907868457
16145,790,147.5645799600001,0.0,456.77,457.66971,458.183375,459.127505,461.17,459.70056,457.031,-0.0058071715205218226
16146,1896,476.4013810700001,0.0,447.0,450.0,451.66798,454.1715,460.58,458.67336,448.93918,-0.02122246646284402
16147,3502,853.8866388000013,0.0,435.0,440.0,442.47124,445.002275,455.0,448.51,446.02099999999996,-0.005549486076118651
16148,2442,571.8092151800014,0.0,436.3762,441.00249749999995,442.93314000000004,445.1234775,451.26151,446.9,441.22593,-0.012696509286193718
16149,2500,735.3282750500009,0.0,420.0,428.0,430.14698,434.0,441.22483,441.22483,425.97207,-0.0345691333826339
16150,3534,1103.66085876,0.0,412.10905,419.0566425,421.54670999999996,426.51278,440.60377,425.97207,416.53576,-0.022152414828512226
16151,2566,736.1853497400026,0.0,400.0,406.4142175,409.423365,412.4819275,419.52362,417.13041,411.21662,-0.014177316873157125
16152,1211,290.05545421,0.0,408.34723,411.969,413.0,414.26524500000005,417.99999,411.67513,411.34,-0.0008140642355538758
16153,2434,872.4914026700034,0.0,403.61535,408.661605,413.35107999999997,420.5204675,430.0,412.67692,422.82322,0.02458654581409592
16154,2322,689.7795415200023,0.0,415.14,419.84003,421.09587,422.48999749999996,429.7,423.2638,423.14,-0.00029248898677377324
16155,2255,785.6592944100007,0.0,415.39,420.0,424.03257,425.87379000000004,428.4,422.14092,425.3,0.007483472580672864
16156,7755,2198.468167939983,0.0,360.0,387.010265,397.12,411.638935,426.36300000000006,425.92442,367.50812,-0.13715179796453086
16157,4546,1221.351832259999,0.0,361.76119,375.83365499999996,379.0,383.99309,395.0,364.9578,379.84,0.04077786527647841
16158,1945,443.9263475699999,0.0,362.1,368.98713,371.26,373.83,379.5,378.4614,364.0,-0.03821103023980788
16159,4716,1378.025186449995,0.0,321.842,333.19516749999997,341.205,351.0,365.4149,364.0,340.1,-0.06565934065934059
16160,3291,813.517643770003,0.0,325.12,333.0,336.08138,339.938355,353.8709,340.73,334.1305,-0.01936870836145932
16161,5849,1565.3529688699973,0.0,331.3305,352.22645,357.50081,360.54466,444.80067,334.1305,357.12,0.06880395534080254
16162,6428,1771.9095156199885,0.0,321.0,326.36619,336.55734,356.39134,370.0,357.12,325.9989700000001,-0.08714446124551943
16163,5979,1365.8287422399815,0.0,307.0009,318.24147999999997,322.2,328.0,339.1201,325.67297,327.25,0.004842373009955291
16164,2907,751.3429147600003,0.0,317.2,326.568905,330.017,332.0,337.0,328.74085,331.61926,0.008755863471180942
16165,1715,393.5841311299996,0.0,325.47492,330.85884500000003,332.36681,333.33333,340.0,331.28763,338.99,0.02324979655896005
16166,1435,275.12296380999925,0.0,330.51,335.70995,337.271,339.341995,344.43300000000005,338.959,337.54472999999996,-0.0041723925312500566
16167,2125,598.0884042900012,0.0,325.186,332.31,333.1040000000001,335.3327700000001,338.39271,337.5281700000001,331.62,-0.017504227869336347
16168,2173,537.2504766800033,0.0,330.11001,332.16304,333.0,334.0,338.0,331.62,334.28,0.0080212291176647
16169,2028,788.4830256200052,0.0,323.5,328.326925,330.0,331.61557,335.87,334.22089,324.0,-0.030581242243714918
16170,6645,2634.8596189099835,0.0,260.64503,286.5,292.62,304.5,325.7725200000001,323.6,264.72211,-0.18194650803461074
16171,6052,2622.6298472299586,0.0,252.021,279.586115,293.80279,308.0,314.4666,264.72211,310.07724,0.1713310988643904
16172,2506,532.6562123500026,0.0,306.0,310.4140050000001,311.9080249999999,314.89371,320.0,310.05935,309.3,-0.0024490472549851612
16173,2557,815.6100210299977,0.0,288.58,295.42953,299.403,301.69,311.1485,309.21223,304.969,-0.013722710773762031
16174,5537,2256.7130898199853,0.0,296.1,320.0004,330.8,334.32439,339.0,303.96088,335.724,0.10449739453313868
16175,6843,2791.4023633200068,0.0,310.0,351.99486000000013,362.32784,368.029,379.9999,335.8,377.5,0.12418106015485406
16176,6680,2578.9452308700197,0.0,350.99,369.178265,373.34385,378.732845,399.0,376.93731,378.12926,0.003162196918102809
16177,3900,1468.1244624099847,0.0,350.5,359.91900000000015,363.499995,369.0,380.69065,378.50738,360.25,-0.04823520217756377
16178,2052,658.0443913100007,0.0,343.8683,348.6681,351.39866499999994,355.2612850000001,365.986,361.85686,351.7588,-0.027906227893537725
16179,1871,717.0856104800004,0.0,345.5,356.219815,359.35515,361.406965,365.0,351.18505,363.0,0.033643089305766316
16180,1240,291.7652631900002,0.0,352.60067999999984,359.26416750000016,362.021295,366.0,370.0,363.0,361.15971,-0.005069669421487553
16181,1565,386.8112050599996,0.0,357.0,359.76569,361.51325,364.99998,369.1,362.42685,360.0528,-0.006550425278921832
16182,1030,291.5384355800001,0.0,351.0,356.5019925000001,358.0,359.19246,363.0,360.95361,354.4,-0.01815637749127941
16183,1343,481.84285413000185,0.0,351.5,354.11199999999997,355.45965,356.665,359.37,353.00001000000015,355.32756,0.006593625875534278
16184,1815,632.9929382500015,0.0,350.3646,353.50717000000014,355.0,356.5,361.0,356.09327,360.98900000000003,0.013748448545517185
16185,4804,1744.4082718999878,0.0,315.18014,329.83072250000004,334.94642000000005,338.5820525000001,361.0,361.0,337.21535,-0.0658854570637119
16186,1747,683.1125851199995,0.0,327.5027100000001,330.46792,332.5,335.19854,339.55658,337.983,332.14252,-0.017280395759550076
16187,1885,596.9333267699985,0.0,312.8305,320.423,323.078,329.5,334.49,333.02045,314.0,-0.05711496095810328
16188,2696,975.3518853099937,0.0,308.0,313.0,316.71062,321.5,327.77,312.83051,317.28001,0.014223356922571269
16189,2224,1125.8155438299984,0.0,313.0,319.5096375,322.04336,324.39926,326.99,319.33524,324.62707,0.01657139374908953
16190,2565,787.6024827999994,0.0,316.3,319.8196200000001,319.8196200000001,322.59517,327.69083,323.26128,323.60028,0.001048687303347925
16191,1417,613.6518150799983,0.0,324.29167,327.53963,329.37478,331.72852,334.89,324.29167,332.581,0.02556134112232963
16192,1646,637.9074759700021,0.0,321.57,324.3066100000001,325.29865,326.6,332.8,332.57199999999995,326.469,-0.018350913486402803
16193,1954,579.1135082000001,0.0,311.0,315.512025,317.93638500000003,320.3924125,326.906,326.111,316.54435,-0.02933556365777291
16194,951,179.88028218000008,0.0,311.8,313.4618,314.51818,315.7503450000001,318.475,316.54445,316.546,4.896626682315303e-06
16195,1623,543.8644522999997,0.0,309.4,311.13001,312.11014,314.06,320.06145,316.54601,311.50187,-0.01593493470348916
16196,2096,739.1579040700003,0.0,305.0,309.0,310.036125,311.0447825,315.0,311.50187,309.5,-0.006426510376968192
16197,2618,1046.9807127999998,0.0,309.0,314.31941,317.58230499999996,321.0,325.0,310.02681,317.10393,0.02282744514901785
16198,1914,620.0425755799997,0.0,314.99431,319.2005225000001,320.24293,321.2996375,323.38247,317.12077,317.51001,0.0012274188158663633
16199,2148,906.7626769699992,0.0,318.05133,322.708665,326.5000050000001,328.6708225,332.21818,318.12686,326.87876,0.02751072323789314
16200,777,278.2406754500001,0.0,326.06973,328.1978,328.81998,329.56983,330.98,329.34879,329.9,0.0016736360258070755
16201,1698,629.7764369899998,0.0,314.34416,317.44981000000007,320.0000100000001,324.7,330.76037,330.27199,319.214,-0.033481464776955565
16202,1254,366.3853198799995,0.0,315.55025,319.2196025,319.92066,320.4797375,322.84899,319.17423,321.18635,0.006304143038114446
16203,1562,440.8322051000002,0.0,315.6,318.35002000000014,319.20916,320.0,321.5607,321.18635,319.80855,-0.004289721527704958
16204,1482,661.2039251800006,0.0,319.07843,321.8976425,322.98223500000006,324.01388250000014,327.99475,319.80856,327.99475,0.025597157249324442
16205,1438,444.95089015,0.0,322.7,326.5000100000001,327.26517,327.9546725,329.9,326.04,326.33,0.0008894614157770938
16206,809,333.07713898999964,0.0,325.1,326.78401,327.3,327.99334,328.67597,326.91305,326.91982,2.0708870447408758e-05
16207,361,129.26785720999996,0.0,325.91,326.99999,327.29,327.9,328.3119999999999,326.6509,327.91212,0.003861063906451925
16208,639,186.66466875,0.0,323.1772,325.130005,326.19652,326.889995,328.289,327.95338,324.47401,-0.010609343315808976
16209,1028,324.5797626299996,0.0,322.86359,324.4145575,325.10001,325.9,327.9,324.7212,325.0,0.0008585826857008095
16210,4228,1776.6054920700046,0.0,325.0075,332.70611,347.01,355.09526,363.12065,325.0075,354.83095,0.09176234394590888
16211,2114,610.8140041500002,0.0,352.0,358.7,359.69999,360.58010999999993,362.9,356.58027000000016,360.23155,0.010239714048115649
16212,4620,1816.6754554799938,0.0,355.7,370.30660000000006,376.0,380.5100025,387.22523,360.23155,385.0,0.06875702586294835
16213,5094,1741.0930239999966,0.0,374.89,387.42001,390.0,394.0,402.9,384.99999,383.78959,-0.003143896185555727
16214,1613,411.1436129800003,0.0,379.8344,382.13027,383.33053,384.91616,389.25008,383.79175,387.59435,0.009907977438285323
16215,5614,1839.0817905300025,0.0,386.34,412.69,416.81123,420.019,428.00001,387.59435,419.49,0.08229131822999998
16216,3397,1012.8528367199983,0.0,413.50001,424.43093,426.5,427.90065,430.9,417.90609,427.73512,0.023519709894632042
16217,6441,2165.5562080299887,0.0,400.74582,413.73366,417.999,425.29989000000006,434.9,427.68995,421.67598,-0.01406151816286548
16218,3041,925.801865379999,0.0,415.64308,420.0,421.20564,423.01099999999997,426.00001,421.67597,424.88,0.007598322474956277
16219,2810,705.5904216200001,0.0,413.12,416.43405,417.92921,418.9706075,426.0,424.88,419.39,-0.012921295424590494
