candle_24h,PQ1,PQ3,pClose,previousClose,Pmax,Pmed,Pmin,V,V_EUR,nb,return,previousV,returnV
17378,2396.966,2425.257,2469.7529999999997,2380.0,2487.0,2409.881,2350.0,12389.290459190257,,29790.0,0.03771134453781519,7381.710996500153,0.4041861379539722
17379,2319.0,2432.0,2328.776,2469.7529999999997,2499.9970000000008,2358.67,2221.64,21148.334134490084,,42707.0,-0.057081416643688786,12389.290459190257,0.4141718028284321
17380,2280.0,2322.4429999999998,2277.74,2328.776,2336.0,2294.0,2248.822,10191.388392690184,,32393.0,-0.0219153752872754,21148.334134490084,-1.075118062388714
17381,2312.01,2351.559,2375.999,2277.74,2384.65,2329.999,2277.74,8736.988421230082,,27785.0,0.04313881303397228,10191.388392690184,-0.16646467882755145
17382,2401.516,2421.0,2428.334,2375.999,2442.47,2409.15,2351.2,8830.54431714025,,28445.0,0.02202652442193791,8736.988421230082,0.010594578606957842
17383,2649.599,2735.0,2762.4,2428.334,2794.56,2698.0,2424.9210000000007,17426.349515590333,,40713.0,0.13757003772957108,8830.54431714025,0.4932648223748709
17384,2716.9990000000007,2764.2309999999998,2741.127,2762.4,2786.91,2746.365,2671.99,7777.385629870165,,23235.0,-0.007700912250217251,17426.349515590333,-1.2406436230527054
17385,2774.9,2861.9709999999995,2876.34,2741.127,2889.709000000001,2848.9995000000013,2717.0,11017.161922380119,,34400.0,0.049327521125434974,7777.385629870165,0.29406632264600874
17386,2888.97,2936.0,2927.8,2876.34,2966.92,2921.771,2857.0,12254.441548090166,,38596.0,0.017890791770096733,11017.161922380119,0.10096581071071942
17387,2833.0,2900.101,2872.665,2927.8,2937.18,2855.936,2785.001,9806.739285740188,,30210.0,-0.01883154587061965,12254.441548090166,-0.24959389569060328
17388,2918.499000000001,2942.0,2916.817,2872.665,2968.13,2930.3045,2850.87,8301.9816306702,,27318.0,0.015369700260907568,9806.739285740188,-0.18125282878378438
17389,2996.891250000001,3037.0,3118.381,2916.817,3153.6820000000002,3020.0,2908.32,10669.80137204026,,31734.0,0.069104095320344,8301.9816306702,0.22191788383004266
17390,3200.0,3267.0,3294.98,3118.381,3337.91,3223.065,3060.005,10965.4918828603,,34057.0,0.056631630323555775,10669.80137204026,0.026965549195492287
17391,3381.0,3470.0,3468.88,3294.98,3582.902,3426.5690000000004,3237.0,17155.947295810358,,44573.0,0.05277725509714781,10965.4918828603,0.360834368759213
17392,3559.98,3658.69,3684.0,3468.88,3736.552,3603.0,3400.0,13668.391328840364,,42300.0,0.06201425243882749,17155.947295810358,-0.2551548227633223
17393,3448.0,3651.0,3543.038,3684.0,3752.265,3495.993,3250.0,20958.70301260973,,51322.0,-0.03826330076004343,13668.391328840364,0.34784173807812324
17394,3511.0,3699.6290000000004,3740.0,3543.038,3752.25395,3550.135,3359.0009999999997,12893.974161060383,,36289.0,0.05559127505829743,20958.70301260973,-0.625464945936119
17395,3689.0,3805.0,3636.98,3740.0,3848.96,3720.0,3603.224,12621.989109570175,,39118.0,-0.02754545454545454,12893.974161060383,-0.021548509440876096
17396,3535.001,3665.72,3530.009,3636.98,3721.0,3620.0,3365.87,13901.346205730266,,40023.0,-0.029412039659277755,12621.989109570175,0.09203116570341423
17397,3455.511,3538.83,3550.81,3530.009,3699.0,3499.999000000001,3366.9,7409.316741030199,,21039.0,0.005892619537230622,13901.346205730266,-0.8761981288705721
17398,3484.999000000001,3527.0,3479.739,3550.81,3569.991,3501.3459999999995,3431.2,6771.473708190121,,21874.0,-0.02001543309836345,7409.316741030199,-0.09419560059261617
17399,3424.5,3470.001,3398.111,3479.739,3518.797,3439.499000000001,3385.01,7675.956453920249,,29405.0,-0.023458081195170143,6771.473708190121,0.11783323044624522
17400,3279.59,3436.315,3497.5,3398.111,3573.8,3365.0,3079.998,14799.68704756008,,46319.0,0.029248308839823108,7675.956453920249,0.4813433264329917
17401,3520.886,3611.51,3546.0,3497.5,3664.0,3554.99,3480.0,8452.277596390193,,36926.0,0.013867047891350966,14799.68704756008,-0.7509703010559835
17402,3567.2059999999997,3616.998,3693.5879999999997,3546.0,3712.0,3594.64,3504.688,7848.866077690173,,33793.0,0.04162098138747889,8452.277596390193,-0.07687881443348521
17403,3695.0,3734.491,3678.049,3693.5879999999997,3775.0,3710.0,3621.527,7101.8025507602515,,34179.0,-0.004207020382349022,7848.866077690173,-0.10519350849172064
17404,3626.149,3650.0,3653.09,3678.049,3695.341,3638.251,3269.1,3487.987907239992,,23222.0,-0.00678593460826658,7101.8025507602515,-1.0360743040476401
17405,3643.513,3661.0,3637.6,3653.09,3694.691,3653.9829999999997,3628.0,3452.839267280029,,19454.0,-0.004240245928789117,3487.987907239992,-0.010179633987901015
17406,3604.999,3629.999,3667.225,3637.6,3673.0,3619.1,3515.23,7576.679230450119,,29336.0,0.008144106003958654,3452.839267280029,0.544280658813782
17407,3655.6,3815.0,3809.888,3667.225,3870.0,3785.99,3618.71,10204.24662818024,,33719.0,0.03890216716999912,7576.679230450119,0.25749744135679575
17408,3813.01,3837.01,3833.1,3809.888,3868.998,3827.0,3750.0,6657.766130250111,,25336.0,0.006092567550542166,10204.24662818024,-0.5326832496888713
17409,3890.0,3986.3,3980.02,3833.1,3999.5290000000014,3962.5,3828.61,7310.591010570216,,29931.0,0.03832928960893274,6657.766130250111,0.08929850943325929
17410,4045.45,4098.5725,4139.9,3980.02,4155.0,4072.5,3946.46,8411.465207260362,,36120.0,0.04017065240878178,7310.591010570216,0.1308778161193517
17411,3884.115,3993.8150000000014,3894.7,4139.9,4173.85,3922.54461,3815.1,11504.625261380294,,34166.0,-0.0592284837798014,8411.465207260362,0.26886230397293465
17412,3843.81,3927.15,3926.66,3894.7,4012.16,3877.68,3748.0,8550.352865900202,,23212.0,0.008206023570493244,11504.625261380294,-0.3455146754541642
17413,3581.27,3746.97,3663.82,3926.66,3939.0,3688.6,3463.1,18149.829151959955,,44712.0,-0.0669372953094996,8550.352865900202,0.5289017436851812
17414,3635.0,3774.99,3778.15,3663.82,3830.0,3729.26,3498.19,12765.415632500251,,39476.0,0.03120513562347493,18149.829151959955,-0.42179696098192027
17415,3876.0,3925.5,3903.9,3778.15,3948.0,3904.9,3762.5,9005.184604950236,,33722.0,0.0332834853036539,12765.415632500251,-0.41756290320611306
17416,3851.0,3908.8,3865.5,3903.9,3939.9,3884.0,3811.0,6027.5240295101075,,23739.0,-0.009836317528625243,9005.184604950236,-0.49401056899347456
17417,3650.6,3855.0,3664.1,3865.5,3906.0,3727.3,3496.0,10543.47195589035,,31749.0,-0.052101927305652586,6027.5240295101075,0.42831696667598246
17418,3602.8,3668.6,3629.2,3664.1,3734.7,3627.5,3520.0,5133.052689200152,,20890.0,-0.009524849212630684,10543.47195589035,-1.0540354043264784
17419,3490.0,3602.0,3581.1,3629.2,3664.9,3517.2,3420.0,6770.397960900149,,24389.0,-0.013253609610933515,5133.052689200152,0.24183885218503556
17420,3530.0,3584.5,3552.6,3581.1,3685.3,3550.0,3501.0,6638.119421690108,,19927.0,-0.007958448521404038,6770.397960900149,-0.019927110497262247
17421,3510.0,3658.8,3490.0,3552.6,3700.0,3619.7,3465.0,8289.905406100319,,27881.0,-0.017620897370939567,6638.119421690108,0.199252693908269
17422,3211.2,3333.0,3240.9,3490.0,3495.0,3283.9,3128.5,18361.05376473007,,45118.0,-0.07137535816618909,8289.905406100319,0.5485060110207574
17423,2871.0,3101.2,2742.8,3240.9,3291.4,2980.0,2712.17,26526.20664527913,,48026.0,-0.15369187571353632,18361.05376473007,0.30781456955897657
17424,2620.8,3127.1,3161.9,2742.8,3248.9,2850.2,2491.69,34096.78811465892,,58613.0,0.1528000583345486,26526.20664527913,0.22203210003012103
17425,3086.9,3225.25,3127.1,3161.9,3300.0,3136.0,3000.1,13386.249148900044,,31747.0,-0.011006040671748056,34096.78811465892,-1.5471502685620244
17426,3037.8,3157.8,3113.6,3127.1,3207.9,3109.3,2925.0,7093.043290430209,,23967.0,-0.004317098909532794,13386.249148900044,-0.8872363526894728
17427,3300.0,3404.0,3453.8,3113.6,3470.0,3364.0,3113.0,13222.588064310155,,36990.0,0.10926258992805764,7093.043290430209,0.4635661902244805
17428,3289.1,3361.0,3267.6,3453.8,3468.0,3331.7,3210.0,10040.61517109042,,26803.0,-0.0539116335630321,13222.588064310155,-0.3169101533122667
17429,3288.5,3334.0,3240.0,3267.6,3370.9,3306.8,3207.0,7616.108009390171,,21413.0,-0.008446566287183226,10040.61517109042,-0.31833938787514404
17430,3072.6,3253.3,3037.0,3240.0,3295.4,3129.0,3001.0,11028.65996959035,,27679.0,-0.06265432098765432,7616.108009390171,0.3094258023739701
17431,3000.0,3059.9,3048.3,3037.0,3150.0,3025.4,2944.9,9352.20955680037,,22266.0,0.0037207770826474095,11028.65996959035,-0.17925714801492715
17432,3127.2,3167.6,3176.0,3048.3,3205.2,3145.0,3011.0,5416.864937350095,,16547.0,0.0418922022110684,9352.20955680037,-0.7264985678921925
17433,3082.9,3108.3,3082.7,3176.0,3177.2,3093.7,3056.3,3501.03216939002,,10345.0,-0.029376574307304844,5416.864937350095,-0.5472194128092995
17434,3176.5,3314.2249999999995,3310.0,3082.7,3360.0,3293.9,3082.6,8337.62542909034,,20392.0,0.07373406429428754,3501.03216939002,0.580092413701536
17435,3288.1,3325.3,3276.6,3310.0,3369.9,3305.0,3246.0,7142.348519400187,,18270.0,-0.010090634441087641,8337.62542909034,-0.16735068394429625
17436,3398.0,3529.9,3565.0,3276.6,3588.5,3456.2,3265.0,9184.852937960308,,23992.0,0.08801806750900326,7142.348519400187,0.2223774765210016
17437,3520.4,3588.9,3538.5,3565.0,3625.9,3545.0,3487.2,7851.080948600263,,23427.0,-0.007433380084151474,9184.852937960308,-0.1698838667047291
17438,3470.0,3530.0,3502.7,3538.5,3567.0,3507.0,3406.0,5858.262620180172,,17619.0,-0.010117281333898595,7851.080948600263,-0.3401722417761464
17439,3610.0,3653.7,3659.0,3502.7,3675.0,3628.0,3500.0,4971.962279660057,,13874.0,0.04462271961629605,5858.262620180172,-0.1782596670425089
17440,3616.4,3648.5,3688.9,3659.0,3688.9,3629.9,3571.8,3987.4288209300203,,12644.0,0.008171631593331537,4971.962279660057,-0.24690935009603657
17441,3725.0,3754.4,3728.6,3688.9,3789.0,3742.0,3688.0,7278.879719990179,,20277.0,0.010762015777060863,3987.4288209300203,0.452191961631233
17442,3641.3,3670.0,3670.0,3728.6,3764.0,3657.8,3601.2,6400.795136970212,,18641.0,-0.015716354663948908,7278.879719990179,-0.1371836723766173
17443,3584.3,3646.7,3594.9,3670.0,3691.6,3600.5,3556.6,4860.103257760072,,16547.0,-0.02046321525885556,6400.795136970212,-0.3170080546642986
17444,3581.0,3692.0,3679.0,3594.9,3721.2,3670.1,3533.1,6255.788919160174,,20080.0,0.023394252969484518,4860.103257760072,0.2231030617298178
17445,3698.5,3751.0,3705.5,3679.0,3770.0,3727.8,3668.1,4529.877803520055,,15768.0,0.007203044305517803,6255.788919160174,-0.3810061088842081
17446,3690.9,3716.0,3769.7,3705.5,3785.0,3700.1,3670.0,2919.580608169992,,11121.0,0.017325597085413525,4529.877803520055,-0.551550860025545
17447,3781.0,3861.6,3876.4,3769.7,3889.9,3830.0,3747.7,4380.732540330046,,19900.0,0.02830463962649555,2919.580608169992,0.3335405480038665
17448,3899.9,4050.0,4040.0,3876.4,4120.0,3945.0,3856.3,9256.466327670441,,28306.0,0.042204106903312326,4380.732540330046,0.5267381325382581
17449,4051.0,4095.0,4012.0,4040.0,4145.0,4073.0,3982.2,6379.029193700154,,25262.0,-0.006930693069306932,9256.466327670441,-0.4510775929371834
17450,4037.7,4076.5,4056.9,4012.0,4100.0,4057.4,3980.2,4722.979623989986,,17436.0,0.011191425722831529,6379.029193700154,-0.35063661111269684
17451,4290.1,4435.0,4534.5,4056.9,4537.0,4357.0,4050.1,13447.373957650798,,39989.0,0.11772535679952673,4722.979623989986,0.6487805248174215
17452,4671.0,4780.0,4730.0,4534.5,4854.36,4730.0,4490.5,12096.009304160218,,43691.0,0.04311390450986878,13447.373957650798,-0.11171987549859119
17453,4728.6,4800.0,4879.9,4730.0,4880.0,4782.0,4674.0,4509.209216870146,,22042.0,0.03169133192388999,12096.009304160218,-1.6825123258654409
17454,4655.0,4785.2,4770.0,4879.9,4899.0,4686.4,4575.9,7753.884387600133,,26455.0,-0.02252095329822325,4509.209216870146,0.4184580280715574
17455,4765.2,4819.2249999999985,4849.9,4770.0,4865.0,4801.3,4700.5,5602.838464990033,,25076.0,0.0167505241090146,7753.884387600133,-0.3839207458953445
17456,4750.0,4800.0,4754.1,4849.9,4849.6,4772.0,4710.0,5259.899672980019,,22874.0,-0.01975298459762042,5602.838464990033,-0.06519873254839478
17457,4527.6,4628.9,4750.0,4754.1,4759.9,4592.1,4390.4,9715.124208140494,,30803.0,-0.0008624134957195607,5259.899672980019,0.4585864719493092
17458,4774.9,4815.0,4806.8,4750.0,4838.0,4793.0,4696.0,5904.514700270272,,21469.0,0.011957894736842143,9715.124208140494,-0.645372177275771
17459,4805.1,5027.0,5069.0,4806.8,5140.0,4970.0,4761.4,7897.889090800459,,25754.0,0.05454772405758505,5904.514700270272,0.25239331264503184
17460,5130.0,5196.0,5110.1,5069.0,5245.0,5162.6,5010.0,6742.9459381503975,,22033.0,0.00810810810810818,7897.889090800459,-0.1712816865571466
17461,4980.35,5075.8,5089.3,5110.1,5188.6,5024.5,4900.0,4674.792380980118,,18735.0,-0.004070370442848512,6742.9459381503975,-0.44240543507018176
17462,4963.4,5031.1,5007.3,5089.3,5149.0,4997.3,4869.0,8390.514616730723,,28563.0,-0.016112235474426737,4674.792380980118,0.4428479545630537
17463,4790.5,4873.4,4699.2,5007.3,5010.7,4836.0,4651.5,9208.963992320658,,34716.0,-0.06153016595770184,8390.514616730723,0.0888752932764683
17464,4717.9,4817.8,4876.8,4699.2,4883.7,4746.5,4600.0,7693.679472210472,,27865.0,0.037793667007150235,9208.963992320658,-0.1969518649150104
17465,4905.0,5074.0,5050.9,4876.8,5099.5,5039.9,4815.7,6029.2140997001425,,26589.0,0.03569963910761143,7693.679472210472,-0.27606672196184084
17466,4989.6,5060.0,4988.8,5050.9,5119.9,5011.4,4945.0,4889.298140170083,,21026.0,-0.01229483854362578,6029.2140997001425,-0.23314511139433314
17467,4939.0,4985.2,4940.1,4988.8,5064.4,4955.9,4891.0,3097.1136077400092,,14320.0,-0.00976186658114172,4889.298140170083,-0.5786628323711529
17468,4985.5,5236.0,5275.0,4940.1,5305.0,5098.0,4901.1,6823.779460740268,,23878.0,0.06779214995647853,3097.1136077400092,0.5461292930759484
17469,5233.4,5268.0,5255.4,5275.0,5335.9,5251.8,5190.0,6076.31984274025,,21069.0,-0.0037156398104266092,6823.779460740268,-0.12301189492074772
17470,5315.0,5470.9,5535.0,5255.4,5550.0,5440.0,5228.3,6972.476423820237,,24740.0,0.05320242036762195,6076.31984274025,0.12852773198607392
17471,5600.0,5719.9,5799.9,5535.0,5930.0,5695.1,5450.0,10838.583292560526,,33110.0,0.047859078590785836,6972.476423820237,0.3566985430092085
17472,5923.1,6059.7,6010.5,5799.9,6310.0,5995.1,5796.7,11519.695315580571,,39406.0,0.036310970878808316,10838.583292560526,0.05912587133262371
17473,6185.0,6307.9,6161.9,6010.5,6371.0,6268.8,5922.1,9651.866727450388,,33391.0,0.025189252142084624,11519.695315580571,-0.1935199315193595
17474,6165.0,6319.7,6323.4,6161.9,6401.0,6280.1,6016.1,5334.805065510115,,21613.0,0.026209448384426882,9651.866727450388,-0.8092257559419324
17475,6378.3,6490.0,6352.5,6323.4,6539.2,6453.9,6265.6,5085.717487500147,,21355.0,0.004601954644653251,5334.805065510115,-0.048977863717790816
17476,6106.0,6320.1,6000.0,6352.5,6432.0,6249.9,5905.0,9700.538950960436,,32524.0,-0.05548996458087367,5085.717487500147,0.4757283576500027
17477,6105.9,6220.2,6122.8,6000.0,6280.0,6142.0,5990.4,5705.189590410239,,20741.0,0.020466666666666692,9700.538950960436,-0.700300892237817
17478,6310.2,6449.0,6452.7,6122.8,6699.7,6364.4,6070.1,9931.183132210275,,36327.0,0.05388057751355583,5705.189590410239,0.4255277025446919
17479,6197.0,6292.7249999999985,6173.0,6452.7,6466.0,6229.9,6000.0,8982.35539952047,,33984.0,-0.04334619616594601,9931.183132210275,-0.10563239712608788
17480,5650.0,6043.0,5602.1,6173.0,6338.0,5795.1,5410.0,20285.63586303011,,53596.0,-0.09248339543171873,8982.35539952047,0.5572061206180621
17481,5304.2249999999985,5651.7,5359.6,5602.1,5800.0,5376.35,4940.0,12458.771051090662,,36682.0,-0.04328733867656771,20285.63586303011,-0.6282212571242548
17482,4911.0,5222.2,5000.0,5359.6,5532.1,5100.0,4650.0,17859.92247555041,,43565.0,-0.06709455929546987,12458.771051090662,0.302417405890408
17483,5405.0,5650.0,5629.1,5000.0,5838.0,5586.2,4923.5,12718.187117030371,,34886.0,0.12582000000000007,17859.92247555041,-0.4042820970635796
17484,5670.0,5710.6,5682.0,5629.1,5797.3,5690.2,5581.1,6929.101534440326,,24563.0,0.00939759464212745,12718.187117030371,-0.8354742030862214
17485,5939.0,6178.0,6214.9,5682.0,6240.0,6124.1,5680.1,10321.867870710505,,31779.0,0.09378739880323823,6929.101534440326,0.3286969353577511
17486,6335.0,6560.9,6642.0,6214.9,6700.0,6395.0,6100.0,9039.90452739047,,32973.0,0.06872194242867953,10321.867870710505,-0.14181160204023702
17487,6615.0,6702.0,6551.0,6642.0,6799.0,6666.0,6475.0,9431.090363380448,,29001.0,-0.01370069256248118,9039.90452739047,0.04147832550824618
17488,6498.874999999999,6579.8,6579.8,6551.0,6644.9,6540.0,6320.2,4530.288139340029,,17284.0,0.0043962753778049425,9431.090363380448,-1.0817859865210175
17489,6557.8,6749.0,6772.2,6579.8,6799.0,6602.7,6450.0,5356.526446860159,,18681.0,0.029241010365056632,4530.288139340029,0.15424889911715953
17490,6790.2,6951.7,6944.8,6772.2,6990.0,6915.7,6710.0,5550.614207780191,,22951.0,0.025486547946014643,5356.526446860159,0.034966898014274245
17491,6909.5,6999.9,6890.8,6944.8,7115.0,6959.0,6710.0,7884.335059260426,,28085.0,-0.007775601889183273,5550.614207780191,0.2959946316258083
17492,6969.0,7039.0,6977.5,6890.8,7085.0,6996.1,6890.0,3964.704003940021,,19149.0,0.012581993382480963,7884.335059260426,-0.9886314467423486
17493,6870.0,6929.3,6775.0,6977.5,7011.0,6900.0,6770.0,4822.893659580094,,20796.0,-0.029021855965603725,3964.704003940021,0.17794082063895056
17494,6853.5,6951.0,6899.3,6775.0,7030.0,6905.1,6670.0,5797.503168320098,,18699.0,0.018346863468634712,4822.893659580094,0.1681084909216892
17495,7025.0,7200.0,7240.0,6899.3,7248.5,7129.0,6838.6,4961.785295890136,,19971.0,0.04938182134419431,5797.503168320098,-0.1684308817477834
17496,7420.0,7604.8,7594.0,7240.0,7755.8,7488.0,7240.0,5719.155294330134,,23401.0,0.04889502762430939,4961.785295890136,0.13242689863498566
17497,7940.0,8024.9,8074.5,7594.0,8084.8,7980.0,7571.4,7643.306681680354,,28363.0,0.06327363708190678,5719.155294330134,0.2517433183679609
17498,8188.0,8339.7,8309.1,8074.5,8397.0,8299.1,8011.0,6761.327993740265,,28111.0,0.0290544306148988,7643.306681680354,-0.13044459442828948
17499,8380.0,9120.0,8383.1,8309.1,9500.0,8809.0,7440.3,18776.184795880763,,69731.0,0.008905898352408804,6761.327993740265,0.6398987298408136
17500,8050.0,8620.0,8462.0,8383.1,9063.7,8319.0,7710.9,12577.632137830476,,43882.0,0.009411792773556278,18776.184795880763,-0.49282349731047853
17501,8444.7,8990.1,9149.5,8462.0,9225.0,8891.0,8100.0,8653.805979390641,,34892.0,0.08124556842354054,12577.632137830476,-0.4534220165999298
