candle_24h,nb,V,V_EUR,Pmin,PQ1,Pmed,PQ3,Pmax,P_open,P_close,return
17285,11966,123549.49672098973,7813505.081707247,60.50100000000001,62.5,63.45087,64.2,65.86999,64.98016,62.38999,-0.039860936014931334
17286,15555,163206.42607448026,11044191.756757176,62.17998000000001,64.666,67.45000999999999,69.60001,71.68,62.39,71.0,0.1380028850777368
17287,26005,256858.4442000407,17827089.519234207,61.25455,67.0,69.12489000000001,72.16006999999998,73.6665,71.0,66.6596,-0.061132394366197225
17288,13648,125359.39238452932,8688080.19043008,66.53598000000001,68.4,69.49,69.90004,71.0,66.65928000000001,69.4,0.04111535558139835
17289,11973,109219.21454218998,7813310.470812612,68.02002,70.77287,71.67999,72.49269,73.5,69.60795999999999,73.2,0.051603868293224116
17290,25654,281281.5690791218,22448372.276738647,72.39848,77.96011999999997,80.0,81.45999499999998,85.78,73.19998000000002,84.71,0.15724075334446766
17291,24608,242064.90561554945,20332381.43611781,78.98,81.98185,84.83979000000002,86.00125,87.98,84.96,81.29966999999998,-0.043082980225988894
17292,8668,73460.2762439197,6088739.812581518,80.01301,82.23788499999998,82.78999,83.2999,85.4158,81.41905,84.99874,0.043966246228616016
17293,18057,130059.20046095006,10676662.357881423,71.11,79.55999,83.19997,84.69899000000002,86.49995,85.18746,82.49999,-0.031547718408319776
17294,17667,151339.02765645966,12195012.266767565,76.73,80.0,80.95989,81.7,83.00028,82.5,78.7783,-0.04511151515151513
17295,27236,259310.23237899106,19430293.45769896,67.25,72.99999,76.29,77.74045749999998,80.23,78.90999000000002,79.42908,0.006578254540394404
17296,12356,97503.21659043033,7904440.298542506,76.96,80.10002,81.33,82.02470250000002,83.0,79.46824000000002,80.39,0.011599099212464973
17297,9842,65311.67505425992,5315906.234718228,79.0,80.75150249999999,81.24240499999998,82.11998,82.95,80.38981,81.33483000000003,0.011755470002977093
17298,11573,96944.41068117008,7826156.7120914925,77.0,79.24687,81.41581,82.45,83.15,81.10002,78.21992,-0.0355129382212236
17299,7333,53139.037089349935,4202696.2450063415,76.0,78.3542,79.4999,80.26164,81.10355,78.2,80.74489,0.03254335038363165
17300,5608,42907.511731799714,3479779.4180340436,80.00008000000003,80.689,80.99999,81.5006925,82.26,80.74489,81.30323,0.0069148648292170715
17301,12769,105199.42088535958,8828678.536393926,81.17981999999998,83.11125,83.89871,85.01098,85.999,81.30278,83.65829000000002,0.02897207204968912
17302,10818,80400.3349864801,6550331.184707742,79.1,80.55002499999998,81.39,83.00110749999997,84.25,83.38606,79.75,-0.043605130162043884
17303,12188,87468.48892579014,6923450.727501327,75.7,78.50001,79.25,80.02032249999998,80.49987,79.75,78.82333,-0.011619686520376194
17304,18066,162480.27294592012,13723010.35700522,78.81929000000002,83.51774250000003,84.65,85.55001999999998,86.59999,78.82332,86.1497,0.09294685887374447
17305,36181,324144.3153815401,32775040.742103435,84.6,97.50001,101.0,106.20263,115.4,86.0474,110.85,0.288243456513503
17306,14563,113418.18765464,12530438.9173505,107.0,109.4922,110.36286,111.28733,114.49999,110.79942,108.19983,-0.023462126426293497
17307,22864,201651.4948191697,24320779.04653769,107.5131,116.8731375,120.80001,124.18428,131.75043,108.19983,130.30966999999998,0.2043426500762522
17308,53836,390903.8084153456,55399728.38276658,120.01,136.1,144.58049,148.29998999999995,157.86983,130.30966999999998,137.12932,0.05233418210636268
17309,27772,161170.83679044904,23162686.79094841,129.10003,140.79991,143.52100000000004,146.27268999999995,156.5683,137.0,148.88922,0.08678262773722624
17310,38715,248573.17294166717,41189320.510581225,94.978,163.11113500000005,166.79259,170.0,389.01254,148.88896,163.19025,0.09605339442225934
17311,43627,258417.62716255488,42439631.09328623,139.5,154.99999,165.5,173.91131000000001,182.39,163.19025,147.55,-0.09584059096667837
17312,34416,227648.80043823962,34682084.28318122,129.691,144.81365,153.60003,162.47359,171.0,147.67335,141.45,-0.04214267503242807
17313,54322,500085.8237892182,62876432.29946077,101.0,119.5998525,129.0,134.12021749999997,148.97963,141.45002,135.90028,-0.039234635668485486
17314,30788,214564.31078970875,31664074.38433437,135.958,141.9664025,147.50006499999995,153.42182250000005,160.2,136.278,149.19997,0.09482066070825823
17315,31269,255178.9431453597,41293387.67430716,143.79827,156.55105,163.2099,169.5,177.49999,149.19986,174.99968,0.1729212078349136
17316,49421,373694.1495367313,70093662.80424549,166.00002,183.009,188.48868,193.0,205.0,174.67275,199.978,0.14487233984694234
17317,37434,271217.7475899902,54668093.23175012,188.37566,199.2095175,201.40001,204.87,211.9737,199.978,202.5005,0.012613887527627935
17318,29761,182961.56320073878,36157854.50615858,185.8413,193.0,198.0222,202.4999,208.2,202.5005,194.002,-0.04196779761037617
17319,16170,95902.73568122012,19035301.443426967,193.55338,197.03917,198.50001,200.01784,203.0,194.858,198.14198,0.01685319566042957
17320,9685,55066.484867529805,10922024.674953677,195.2,197.56081,198.36508,199.15048,200.9,198.012,199.65006,0.00827252893764012
17321,22173,157050.70902098092,33701039.47872265,199.02808,209.9,215.1,220.0,223.8988,199.94996,218.74114,0.09397941364929503
17322,13496,70567.27710510006,15393893.269655362,214.5,217.378,218.6507,219.8799825,221.937,218.56757,219.78097,0.005551601273693106
17323,29987,193491.98369293945,44295677.94341077,216.2001,225.8,229.19992,231.5,237.97998,219.77653,234.2,0.0656278902938361
17324,18976,96387.08690448033,22304235.683517653,222.51254,229.50001,232.80008,233.89899,236.0,234.20001,228.35803,-0.02494440542508934
17325,14084,75722.10096086984,17433310.405474354,223.71791,228.218,230.50002,232.00001250000003,233.89992,228.4835,231.89997,0.014952808408484656
17326,19537,105850.66213275996,25664328.07248633,231.5004,236.73,243.02001,246.0,252.65963,231.89995,251.0,0.0823633209062788
17327,37939,187743.15853237192,51116319.14610475,251.0,261.86818,275.0,282.9,296.5,251.00001,290.8,0.1585656908937972
17328,36263,152539.5511540304,45578706.0474046,275.0,293.564,299.64956,303.99979,313.47414,290.79999,298.03931,0.024894498792795768
17329,64040,314419.8687363645,101966392.58185512,276.29999,314.96998,330.0,339.5,351.49977,298.03629,342.9668,0.1507551647485612
17330,36042,162175.77242963712,55027915.25657861,318.0,334.99999,341.5,344.39998,350.0,342.77419,343.00006,0.0006589469294640974
17331,36067,200830.98663480804,65130896.51374178,291.0104,316.8,326.0001,337.93838,347.4,343.00006,309.69858,-0.0970888459902894
17332,59055,397999.68103547173,112087320.82554236,250.0,271.38462000000004,281.99999,295.929995,315.0,309.60468,308.46884,-0.0036686783933627017
17333,30263,141155.45353568913,44227929.77898065,286.01,310.02009,314.99998,318.60331,324.5,308.0505,316.49932,0.027426736849964568
17334,18389,75672.92918134012,24208887.90447753,305.1,316.31439,319.49999,326.0,328.79976,316.49932,328.0417700000001,0.03646911468877749
17335,21857,96149.00490443056,30838248.07183693,304.00039,315.0,322.34983,327.95005,338.2,328.04184,310.59141,-0.05319574478670155
17336,18100,87785.5620877601,27670330.25734108,306.8,314.5,316.290115,316.99999,320.88,310.59141,315.89305,0.017069499764980692
17337,28938,144143.03906498017,45589546.70676839,297.0,311.0,318.87839,323.0,328.952,315.56039,313.1,-0.0077968911117138676
17338,44179,228437.0411698316,64682796.818703696,258.32105,273.43321000000003,286.0,298.0,317.22595,313.10077,288.44795,-0.07873765369532633
17339,23850,119590.13672551053,34268105.77629414,276.0,282.97998249999995,287.1352500000001,291.5368200000001,295.0,288.44795,285.44069,-0.010425659118048764
17340,15067,71291.8250617895,20882470.04689593,282.982,290.69156499999997,292.151,294.6762750000001,298.0,286.38844,291.39734,0.017489881924004972
17341,15924,90339.23788440069,25116870.80338857,264.5,272.49974,278.874995,283.8936825,294.9399200000001,291.49999,271.0,-0.07032586862181375
17342,36552,201311.69073883913,50331316.08384857,223.25718,238.51,249.61798,265.30328,277.42728,271.00002,246.11971,-0.09180925521702916
17343,72488,483484.9554717078,103117882.87626237,180.25,201.0,215.0,229.5,257.0,246.1207,224.17102000000003,-0.0891825839923256
17344,60144,406262.3165624563,85502629.62533051,187.0,200.0,207.94999,222.0,248.0,225.0,248.0,0.10222222222222224
17345,51116,285788.8523424206,73227326.59401558,227.0,246.98667000000003,257.2,266.33352750000006,284.0,248.0,278.093,0.12134274193548394
17346,33619,170131.8198448475,45174022.73236775,250.21,261.35516500000006,264.99999,271.1,283.0,277.46996,255.92802000000003,-0.07763701699456035
17347,32825,157477.68122622982,39768912.56134789,233.33001,251.0,254.89299,258.51,268.0,256.49993,245.2,-0.04405432001482424
17348,27322,147452.51862374874,34122217.30371294,219.73,225.38997,232.2231,237.471,247.0,245.2,227.84502,-0.07077887438825442
17349,29060,169117.58444323894,40184531.55685345,221.00022,228.9996775,234.725,246.3,258.58161,228.46,249.56331,0.09237201260614547
17350,21423,93811.4661573498,22994087.08041261,237.50003,243.50001,245.14,247.248505,251.0,250.396,243.8,-0.026342273838240133
17351,23064,104965.26917865027,25511440.52519097,234.5113,238.54000750000003,245.31,248.57399,252.001,243.8,236.99987,-0.0278922477440526
17352,22092,102399.57644391984,23707216.29250201,225.0,228.9869725,231.200035,235.1860125,242.0,236.81084,233.98077,-0.011950762051264231
17353,16355,71912.02772069948,16893620.43892248,229.11301,232.48099,234.30001,237.6,242.319,234.38367,233.55001,-0.003556817759530811
17354,22828,124100.70427651037,27208503.53019739,207.6,215.49635,218.6,225.8246,234.41106,233.57801,212.49998,-0.09023978755534398
17355,19290,98990.30789618954,20976703.19595845,203.76486,209.79998250000003,212.019355,213.62113,218.48996,212.49784,216.0,0.01648092046488568
17356,9916,45123.628106459924,9671045.326872597,208.39973,212.30268,214.05971,216.17385750000003,220.83198,215.99996,209.0,-0.03240722822356073
17357,37036,228823.7565685589,43550694.35047798,168.355,185.8,190.6666,196.7925,211.25979,209.0,181.57867,-0.13120253588516753
17358,51588,355993.71065631835,60382444.07823065,151.00995,164.99,170.44526000000005,175.13999249999995,190.98999,181.57867,166.59405,-0.08252412026148212
17359,38721,219435.66132340816,40048419.31238549,160.0,175.89391,180.34834,190.0,200.0,166.59403999999995,196.2341,0.17791788949952875
17360,30645,174842.27342229706,31755672.09615513,170.1,176.0,182.05,185.99997,198.0,196.9,180.34382,-0.08408420518029462
17361,27338,177645.02426701965,29969062.24875107,161.21,166.0,169.25,173.6001875,181.79999,179.737,172.58001000000004,-0.03981923588354068
17362,33297,210234.2716512968,33109271.34053275,147.9438,154.09999,157.53,161.49996000000004,173.97518,172.58,147.9438,-0.1427523467377448
17363,55990,513912.26809855294,67884411.98621708,117.36941000000002,129.32971,133.99999,138.91,149.47949,147.7701,136.03001,-0.07944834577495724
17364,45709,375428.6099566566,56864526.51626076,134.90013000000002,145.5,150.97406999999995,155.0,165.8,136.03001,165.3005,0.2151767099039396
17365,51927,431238.4572636462,79437018.31329459,155.0,166.899495,180.40005,198.50001,228.849,165.3005,197.731,0.19619117909504197
17366,47522,355283.04442359076,67580922.91615736,164.2,186.90466,195.355125,202.88,215.89697,197.731,168.00011999999995,-0.1503602368874888
17367,36710,244452.15477828358,46530730.79804896,168.00056999999995,181.99158,192.02025,197.85,204.6,168.00056999999995,196.57897,0.1701089466541694
17368,28071,138984.08345418092,26828903.978762724,181.5,189.30601,194.45742,198.44017,204.5,196.77782,186.9,-0.05019783225568809
17369,16180,76324.42662905046,14844896.126853256,185.30009,191.99999,193.47998,195.638365,201.99,186.51677,198.23,0.06279987585030547
17370,15175,75194.17240082959,14658001.491222125,188.71,193.0,195.39998,197.5,200.3,198.23,196.7,-0.007718307017101353
17371,13688,61024.05385552959,11925825.091535846,192.24697,194.85,195.99982,196.69999,198.44389,196.6078,194.728,-0.009561166952684427
17372,31424,170327.12757413046,30449832.877554346,168.84545,174.0,177.28715,183.0,195.58909,194.728,177.0,-0.09103980937512844
17373,20858,93566.50707393023,16290154.599460345,167.11001000000005,171.95320999999996,173.97986,175.49999,181.0,176.9024,175.0,-0.010753952461922506
17374,16919,79832.4181021203,13960939.067463772,170.71265,173.58813999999995,174.70887,176.07745,178.00046,174.99998,175.46683000000004,0.0026677145905962428
17375,19389,81936.97908260941,13775932.15621832,163.0,165.74578,167.51001000000005,171.7523,175.903,175.11,163.51117,-0.06623739363828463
17376,25858,127853.52619009402,20843724.481391206,153.22,157.5,160.0,168.76592,179.41,164.08625,177.5,0.08174816597978192
17377,15108,52518.81303943977,9086964.47680647,168.0,171.19990250000004,172.53204,174.50854249999998,179.4,177.00412,168.98635,-0.0452970812204824
17378,18004,69730.59541326964,11811206.584708067,163.1,167.3,169.864325,171.37128,173.95,168.98623999999995,173.35808,0.02587098215807423
17379,35362,158182.3932658709,29782727.35058564,173.36021000000005,185.11186250000003,189.0,192.0098,197.5,173.36021000000005,193.016,0.11338120783310042
17380,21013,83289.23291410047,15565914.50422638,182.50001,185.0,186.48302,189.4,195.45991,193.016,183.99999,-0.0467112052886807
17381,15983,54002.99813957973,10248538.397200763,183.5614,189.45,190.5,191.1,193.6,183.99999,191.9028,0.04295005668206839
17382,11985,36868.521917239945,6971924.068060213,186.0,187.99901,188.80331,190.89999,193.0,191.90124,187.25004,-0.02423746714716376
17383,30030,133272.94842209318,27055073.58525502,186.0,198.7985325,204.979995,209.6772275,214.98,187.55339,214.0245,0.14113906445519314
17384,27510,104653.7150183609,23227187.34885032,211.06,218.17277,221.0,225.1,231.99,214.0,225.0005,0.05140420560747658
17385,24526,91239.24670589027,20677304.18191856,220.011,223.99993,227.12161,228.6935075,232.39615,225.88058,228.95,0.013588684782020568
17386,33570,124890.70559601164,30216238.14819569,226.0,235.0,242.39983999999998,246.3,255.98,228.94996,252.00001,0.10067723969027992
17387,42330,175142.89633847345,44357133.8316135,240.9982,248.6299725,254.12695,259.5,269.98,252.33232,252.5,0.0006645205021694805
17388,25770,88682.15204242074,23103921.77220576,249.1,258.0,260.999885,264.0,268.18,252.54705,253.00001,0.001793566782902395
17389,20543,62170.83723632957,16084524.916178785,252.1,256.49998500000004,257.99299,259.68792,265.5,254.68671,264.64757000000003,0.039110246467120434
17390,21228,77479.83678921021,20550045.432634845,255.05,264.7,266.5,267.94757250000004,269.98,264.64757000000003,262.29916000000003,-0.008873725914052416
17391,25413,80548.70123354021,20149863.844098475,242.0,247.95665,250.62,253.06878,262.89999,262.29900000000004,252.54,-0.03720563174087603
17392,16768,37096.419349349766,9531066.030483313,251.468,255.3,256.5,258.5,262.2,253.8,255.00198,0.00473593380614654
17393,25065,81695.12270801142,19776894.681060534,227.0,239.8,244.0,248.60014,256.0,255.00198,244.16218,-0.0425086895403714
17394,18802,62407.73078123003,15870814.652925218,239.3,246.8,255.876705,258.0,261.24773,243.5075,258.0,0.059515620668767935
17395,19740,51813.11315981997,13539705.146092422,254.0,258.9448075,260.3,264.5012,266.47,258.0,256.87,-0.004379844961240292
17396,21150,53141.36050748965,13536607.481861655,245.10104,252.21,255.70012000000003,259.0045525,262.0,256.87014,251.19968,-0.022075201111347517
17397,10482,30192.821010679967,7499459.627198538,241.22905,246.5208475,250.31716,252.2874525,254.89549,251.19968,250.5903,-0.002425878886469869
17398,12439,26716.15514579021,6724958.91683804,247.36621,250.00001,251.82183,252.978365,255.55,250.93263,255.55,0.01840083531583765
17399,40337,151070.53639094924,41798998.75452614,253.75576,270.9,276.5,282.8549,293.1,255.60439,272.50015,0.06610121211141963
17400,33235,106950.46423156104,28306376.52921152,250.10011,262.63015,267.39993,269.644155,282.0,272.85697000000005,268.5292,-0.015860947220809652
17401,25285,51475.219057869894,14068065.330297856,267.20208,270.99998,272.61328,275.37999,279.44,268.459,271.95579,0.013025415426564116
17402,20803,31833.039191150037,8765552.889649803,270.2,273.5,275.4,276.39972,278.9,271.00021,277.5,0.02398444635891617
17403,24657,56382.9697630393,15910330.616910525,275.0,280.39999,283.0,284.0012700000001,286.0,277.32429,277.90001,0.0020759811554912472
17404,18777,43875.9999937504,12156966.437628705,273.45,275.4,276.99894,278.49972,282.0,278.0,279.0,0.0035971223021582736
17405,15356,40981.49789694,11598462.147208724,277.8921,280.98997,282.9894000000001,284.5,290.4568,279.0,290.4568,0.04106379928315408
17406,21353,53726.61587438996,15425269.130845793,280.0,285.2,287.0,288.7,293.0,290.4568,290.12199,-0.0011527015377157796
17407,31217,92176.19005079199,27699646.090196706,289.8,295.7000700000001,300.77,306.1011,310.0,290.20329,309.0,0.0647708370225576
17408,31008,97010.323713311,30751590.78215393,305.0,314.0,317.0,321.0,324.47,309.0,321.0,0.03883495145631068
17409,22287,59414.37082633954,19247584.951576445,318.5,322.298,325.006,326.7,329.0,320.999,326.303,0.016523415960797302
17410,23083,61604.32530506001,20310988.14774886,325.2,329.37,330.0,331.0,332.1790000000001,326.499,327.322,0.002520681533480896
17411,37302,146889.48150114223,43782398.36256116,274.0,290.0,297.635,305.8,328.815,327.3,295.478,-0.0972257867399939
17412,20445,68200.24103325952,20264246.879433986,284.0,293.1,296.797,300.868,314.7,295.3,299.848,0.015401286826955643
17413,49065,211201.829219302,55037208.60246124,235.151,250.012,261.0,270.019,300.0,299.943,258.5,-0.13816958555458864
17414,34148,118505.98668311276,31056301.73062325,240.0,255.0,263.8,270.5,288.0,258.885,273.48,0.056376383336230476
17415,26937,86458.55234587108,24636890.91205089,273.0,282.3,286.0,287.9,292.73,273.491,287.08,0.0496871926315674
17416,18579,60055.8589070697,16816268.061556917,273.0,278.605,280.08,281.89,287.5,287.4,280.7,-0.02331245650661096
17417,25138,106238.66400929137,27857679.09603031,250.0,257.44,262.1,276.34,288.0,280.7,259.88,-0.07417171357320981
17418,15019,42363.69793040981,10773369.623527547,245.0,252.23,254.66,257.31,262.89,259.85,254.79,-0.01947277275351176
17419,17545,67350.60600805003,16692339.47401913,237.0,241.81,245.98,254.4,260.11,254.29,251.78,-0.009870620158087188
17420,13947,56118.15319239947,13970921.82317816,243.14,246.9,249.15,251.71,288.0,251.38,250.2,-0.004694088630758242
17421,27492,110536.31761860989,28188703.96103551,241.31,247.72,257.86,261.08,267.48,250.2,245.33,-0.019464428457234118
17422,38695,191691.23573562104,43584999.76657682,210.0,223.0,228.97,233.5,245.63,245.63,231.72,-0.05662989048568985
17423,37524,252571.3877114789,51958521.09657491,188.0,197.03,204.0,215.0,288.0,231.72,188.01,-0.1886328327291559
17424,44525,319172.62614784966,62968480.29789494,167.22,182.79,196.96,216.38,227.8,188.01,218.9,0.16429977128876133
17425,25155,104495.7900200802,22671860.135972045,206.0,212.0,215.95,222.0,228.8,218.9,214.33,-0.0208771128369118
17426,17173,72687.64338672002,15573584.448917348,202.21,209.3,214.92,219.49,223.99,214.25,217.0,0.012835472578763128
17427,33217,154287.50827819225,37314990.64141852,217.26,239.39,243.99,247.0,252.5,217.29,251.35,0.15674904505499565
17428,18537,77768.40987022058,18676786.950188946,232.96,237.1,240.89,243.51,252.38,251.34,236.3,-0.05983926155804883
17429,14161,47594.49616168992,11422082.835174473,232.0,238.2,239.79,242.35,245.2,237.4,238.06,0.002780117944397627
17430,23256,105758.19264617024,23665803.98293635,209.0,218.51,223.22,236.26,242.31,238.06,216.4,-0.09098546584894562
17431,15412,81535.30667799021,17844133.85236567,211.0,216.38,218.85,221.81,227.78,216.72,222.5,0.02667035806570691
17432,12402,64095.20198082973,14838979.564696778,219.0,227.46,234.77,236.54,239.9,222.5,239.87,0.0780674157303371
17433,10744,42320.76339439998,10087459.808384215,232.78,236.06,238.89,240.35,245.69,239.87,237.51,-0.009838662608913218
17434,12989,70510.56795049991,17358611.125764385,237.51,243.72,246.5,248.53,251.3,237.57,248.83,0.04739655680431039
17435,11500,53924.49678241994,13216815.77200385,240.5,243.3,245.3,246.52,249.57,248.5,242.5,-0.02414486921529175
17436,16159,82281.47826470988,20815143.778181866,241.94,249.1,252.0,259.89,266.58,242.5,261.75,0.07938144329896908
17437,12305,46265.243621180234,11895151.884431794,252.06,254.93,255.9,260.18,262.99,262.35,256.44,-0.022527158376215075
17438,13684,71569.30292297031,17494084.11659733,235.31,242.32,245.2,248.3,257.31,256.0,245.93,-0.039335937499999966
17439,6528,26247.695327530026,6669222.985525116,244.94,253.0,255.0,256.38,258.17,245.93,254.8,0.036067173585979766
17440,5482,20723.396570139987,5232841.454118974,248.5,251.3,252.64,253.17,255.89,254.8,255.39,0.002315541601255789
17441,7424,23409.965077360077,5932096.6799618825,250.0,252.51,253.6,254.72,257.02,255.38,251.71,-0.014370741639909106
17442,8739,34343.79067763998,8529475.69555439,245.0,246.86,247.88,249.0,255.0,252.24,248.43,-0.015104662226451009
17443,6422,20284.00166363001,5057072.687633059,246.01,248.85,249.34,250.0,251.57,248.33,249.17,0.0033825957395400273
17444,7602,26613.92767330002,6639531.669589303,246.0,247.59,250.5,251.72,253.69,249.18,251.63,0.00983224977927598
17445,8780,29716.96926703013,7624818.880190438,251.0,255.5,256.22,257.0,262.29,251.52,261.89,0.04122932569974545
17446,8380,28223.588634590014,7418243.90553025,258.25,261.44,262.5,264.02,267.22575,261.89,264.0,0.00805681774790948
17447,7583,21010.261418660044,5531788.072626915,260.18,262.63,263.46,264.14,265.25,263.75,261.15,-0.009857819905213356
17448,16988,61179.90941600957,15468297.30371004,241.21,249.97,253.54,257.38,262.16,261.41,250.8,-0.04058758272445588
17449,10402,31337.559416190023,7952043.996715773,246.5,252.14,253.175,255.4,256.96,250.79,251.92,0.00450576179273494
17450,6409,19234.29161677999,4891827.061419535,251.55,253.69,254.38,254.98,256.72,252.21,255.08,0.01137940605051348
17451,11778,37135.29549140998,9489052.464037864,252.21,254.0,255.56,256.56,258.2,255.06,252.83,-0.008743040853132556
17452,30204,119518.38668334085,32908127.297093496,249.0,270.62,277.43,284.6,289.7,252.93,283.51,0.12090301664492145
17453,12239,33665.74337801006,9682578.108059354,281.4,286.0,287.43,289.0,291.9,283.53,283.57,0.00014107854548026832
17454,14227,63735.78831649992,17649233.65511528,270.0,274.63,277.97,280.45,286.8,282.67,280.99,-0.005943326140021957
17455,17076,49695.383416599805,14229429.586283578,278.9,284.25,287.075,288.86,293.06,280.99,281.65,0.0023488380369407033
17456,15030,57842.20572300992,15814179.87532856,263.47,270.3325,274.41,277.77,281.98,281.68,268.54,-0.04664867935245664
17457,16318,73428.02872837978,18969013.34291629,246.0,256.0,258.93,262.09,268.86,268.54,267.59,-0.0035376480226411164
17458,9009,26820.090232870098,7037354.170158681,259.0,260.5,261.63,263.0,269.5,267.6,260.18,-0.02772795216741411
17459,8401,25206.694931200065,6523819.029856027,252.5,257.08,258.97,260.0,263.93,260.41,255.0,-0.02077493183825516
17460,8528,29414.420332530084,7404658.391095462,247.21,250.7,252.5,253.6,256.5,254.85,254.26,-0.002315087306258597
17461,5538,14994.82402393006,3776241.5643744464,247.51,250.18,251.07,252.57,259.79,254.26,250.44,-0.015023991190120324
17462,14954,47799.65041584001,11546498.594407115,235.82,238.99,241.48,244.62,250.51,250.25,241.77,-0.033886113886113844
17463,16020,51168.7740216401,13256751.03169351,238.61,258.61,260.41,262.99,266.49,241.78,252.21,0.04313839027214826
17464,9057,24978.71642589016,6344557.978127149,249.0,252.64,253.66,255.0,258.89,252.52,253.0,0.0019008395374623386
17465,6442,19701.243157370023,4996215.079893622,250.96,252.78,253.97,254.47,256.59,252.76,254.29,0.006053172970406715
17466,5998,19430.013878720067,4957340.216901989,252.53,254.8,255.42,255.83,256.4,254.15,256.09,0.007633287428683726
17467,4501,11361.015376470019,2887065.328028615,250.71,253.01,254.48,255.03,256.29,256.05,253.57,-0.009685608279632954
17468,8375,30324.002743289984,7909261.182985287,253.0,258.0,261.61,262.97,266.64,253.54,261.18,0.03013331229786233
17469,7097,21743.63740147008,5717310.486053684,260.11,262.27,262.99,264.01,264.99,260.77,263.0,0.008551597192928705
17470,8243,22689.678032289947,5966510.629936991,258.51,262.67,263.4,263.99,265.97,262.98,261.57,-0.005361624458133793
17471,12636,41351.584308919606,10603846.668382507,249.2,255.0,257.0,259.08,261.77,261.15,249.94,-0.042925521730805966
17472,14055,44590.72718721007,10941510.647905303,240.21,244.06,245.98,247.0,251.99,249.57,243.53,-0.02420162679809269
17473,12239,38741.5225017499,9911439.66049526,243.2,251.74,256.93,258.0,264.0,243.2,261.1,0.07360197368421068
17474,6273,15598.032952800108,4019991.057012039,254.21,256.0,257.46,259.41,262.17,261.0,256.82,-0.01601532567049811
17475,5742,12491.51708335002,3183394.630274631,252.05,254.22,254.91,255.64,258.05,256.95,254.35,-0.010118700136213249
17476,8063,24342.72404144001,6278486.315745406,252.0,256.5,258.68,260.4,262.42,254.34,257.9,0.01399701187386952
17477,11742,50992.771070859846,12881062.946381833,246.6,250.32,252.01,258.3,262.0,256.63,251.24,-0.02100300042863261
17478,15777,66131.5279108804,17535978.22963551,250.27,257.68,265.93,270.0,275.15,251.23,267.15,0.06336822831668187
17479,20458,78250.2234419902,21594374.819607213,265.07,271.7,276.0,280.3375,283.07,267.15,276.63,0.03548568220101074
17480,17911,68892.42377147016,18151829.792632014,251.01,257.63,261.92,271.47,277.96,276.53,254.5,-0.0796658590388022
17481,14993,52080.216962189974,13429264.110112442,247.12,253.98,258.0,264.98,269.69,254.5,265.87,0.04467583497053047
17482,15938,61365.625082049824,15846467.405964656,250.0,255.8,259.0,262.55,267.0,265.82,261.05,-0.017944473704010158
17483,10182,37115.181118989785,9983587.424836487,260.02,268.01,269.0,269.96,273.0,261.01,270.5,0.03635876020075863
17484,19328,74381.84084555993,20958252.11548428,270.1,279.8,282.1,283.9,287.8,270.5,286.71,0.05992606284658032
17485,11517,43599.7292094796,12391566.72747439,278.27,281.79,284.17,286.8,288.2,286.71,281.09,-0.019601688116912576
17486,11318,40070.188892719714,11171707.24984702,273.7,277.0,279.46,280.69,284.88,281.49,278.51,-0.010586521723684742
17487,7368,21132.51773682993,5939704.960744588,277.27,280.23,281.48,282.94,284.0,278.78,282.8,0.014419972738360138
17488,9050,35119.912589269916,10068333.727339378,278.5,282.51,284.52,289.4775,294.0,282.8,292.3,0.033592644978783594
17489,18080,74614.08404105982,22421690.989388887,289.89,297.0,301.0,303.87,307.9,292.0,298.89,0.02359589041095886
17490,14088,60385.56262970942,18493006.90791945,296.92,302.0,306.375,309.5,314.0,298.88,306.7,0.026164346895074925
17491,15181,51365.281797529366,15829464.62006716,298.95,307.7,309.96,311.42,314.0,306.7,306.01,-0.002249755461362888
17492,12256,45869.38961860002,14356615.354677167,305.0,310.42,312.5,314.59,321.5,306.97,321.41,0.0470404274033293
17493,25530,109487.16458459287,37175386.87901273,318.19,329.54,341.0,350.0,355.97,321.23,346.68,0.07922672228621233
17494,27176,102730.64722216004,37836937.35359839,336.0,350.0,369.0,382.0,397.8,346.68,394.7,0.13851390331141106
17495,17671,56425.5147835707,21971078.897867087,381.54,387.5,389.88536,392.0,396.77,394.0,384.21,-0.024847715736040662
17496,13759,39068.18477495009,14795606.435565693,371.16,375.95,379.96,381.97,386.76,384.18,383.0,-0.0030714769118642482
17497,19241,55838.47714818967,21911570.91336616,375.0,390.98,393.1,395.0,399.24,382.98,393.4,0.027207687085487386
17498,17046,46111.82259608995,18006283.929690447,385.52,389.89,390.990305,392.63,394.1,393.33,387.99,-0.013576386240561298
17499,39667,154660.9914554503,60175824.79832,338.2,377.24,392.23,406.4,427.58,389.0,361.1,-0.07172236503856036
17500,25455,104748.77017644193,37770779.40638764,337.0,350.0,363.0,371.5,388.71,361.02,371.0,0.02764389784499479
17501,18078,52655.08294668988,19841255.989435457,358.0,367.42,380.0,384.98,397.0,370.87,387.3,0.044301237630436564
17502,10227,23414.98863229021,9057284.010579336,377.1,384.585,387.27,389.98,394.9,387.76,383.17,-0.011837218898287536
17503,13665,45786.661564749695,17718002.486756165,371.94,383.09,388.0,391.93,395.21,383.17,383.0,-0.0004436673017199048
17504,13675,39925.0653953202,15447153.76257149,379.02,385.91,388.0,389.7,394.0,382.92,390.55,0.01992583307218217
